ID	age	sex	n_babies	observer	year	pop_size	weight
166	2	m	1	17	1987	155	5.303360582377732
189	5	f	0	13	1987	155	5.873367739212048
195	2	m	0	20	1987	155	4.487671099237039
202	2	f	1	8	1987	155	4.75550560023608
204	4	m	0	11	1987	155	6.021959959307426
212	6	m	0	10	1987	155	6.774921285766805
221	5	m	2	20	1987	155	NA
226	2	f	1	6	1987	155	NA
231	3	f	1	18	1987	155	5.0501709874497855
232	3	m	0	5	1987	155	7.023540148832231
243	2	f	1	16	1987	155	5.155064425808591
249	2	f	1	14	1987	155	4.856220641888352
251	1	m	0	9	1987	155	5.103143922592657
252	2	m	0	19	1987	155	6.104507050797015
258	3	f	2	5	1987	155	NA
268	4	f	0	15	1987	155	NA
271	4	f	2	15	1987	155	5.739137478528117
274	2	f	0	9	1987	155	4.767256337996368
282	3	m	0	7	1987	155	6.111564065062054
285	0	m	0	9	1987	155	4.701033874719634
286	4	m	2	6	1987	155	6.072765770873701
294	3	f	1	17	1987	155	4.72158029820334
296	1	m	1	4	1987	155	3.5218403338924844
301	5	f	1	4	1987	155	5.30257756956647
304	2	f	0	12	1987	155	NA
305	2	m	2	13	1987	155	4.93384884296563
307	3	m	2	16	1987	155	5.016242448464913
311	7	f	2	12	1987	155	8.29280119280403
318	4	f	2	5	1987	155	6.4676392088824874
319	1	f	1	8	1987	155	NA
323	6	f	2	11	1987	155	6.994106982338013
325	0	f	0	2	1987	155	4.039459126356028
326	7	m	0	19	1987	155	7.347323880869946
338	1	m	2	9	1987	155	5.273701046073149
349	6	m	0	13	1987	155	6.770646180122667
351	5	f	0	1	1987	155	NA
357	6	f	1	14	1987	155	5.710835096450728
366	3	f	2	10	1987	155	5.426195313160875
372	4	f	2	18	1987	155	NA
379	3	m	0	13	1987	155	NA
380	0	f	2	4	1987	155	3.402909526294588
396	2	m	0	4	1987	155	NA
398	1	m	0	8	1987	155	4.896295143250574
406	7	m	1	19	1987	155	6.3214927178687415
410	4	m	1	15	1987	155	NA
411	1	f	1	20	1987	155	4.584833304784307
413	3	f	2	13	1987	155	5.083645148005438
426	1	m	2	11	1987	155	6.01963471431626
427	3	m	0	5	1987	155	5.31678152502359
429	3	f	2	9	1987	155	4.819912611284371
433	5	m	0	9	1987	155	6.646657539312099
434	1	f	1	19	1987	155	5.5419131484446185
438	5	f	0	4	1987	155	7.0794476485072
447	1	f	0	6	1987	155	4.5234053860330565
452	3	m	2	20	1987	155	4.846380922646951
455	0	f	1	5	1987	155	4.396286528557144
458	3	f	2	8	1987	155	5.31624331058119
464	5	f	0	11	1987	155	6.812718795381558
473	4	m	2	20	1987	155	7.528309978653189
481	2	f	1	1	1987	155	6.1987083294361
487	0	m	1	11	1987	155	6.103565479211445
489	0	f	2	20	1987	155	3.551853718707101
500	1	m	0	15	1987	155	5.161426566636924
516	3	f	1	11	1987	155	5.258343823816438
522	5	m	0	9	1987	155	6.049651514449891
523	3	m	0	6	1987	155	5.568216990741327
528	1	f	2	6	1987	155	5.252424114492135
545	3	m	0	13	1987	155	6.284601530484798
549	7	f	0	5	1987	155	7.648661091294812
551	5	f	0	1	1987	155	6.610843185888171
556	2	m	2	15	1987	155	6.077390062813915
569	4	m	2	17	1987	155	7.593717622479188
572	2	m	2	1	1987	155	6.216228245003515
575	7	m	2	17	1987	155	7.873859756968386
588	7	f	0	12	1987	155	6.876602090646823
589	7	f	0	15	1987	155	NA
590	1	m	1	12	1987	155	5.320677754882401
598	5	f	1	4	1987	155	NA
601	0	f	1	19	1987	155	4.774149189282109
619	1	m	0	10	1987	155	3.801063408153623
625	6	m	1	12	1987	155	5.707742239156559
628	7	m	0	15	1987	155	NA
635	1	m	1	16	1987	155	5.195767647093904
636	1	f	1	17	1987	155	4.667774832698786
637	6	f	2	8	1987	155	6.38754105417577
648	0	m	0	19	1987	155	2.740670623060717
649	5	m	2	2	1987	155	7.016497288677854
656	1	m	2	18	1987	155	5.760890201295693
659	5	m	0	15	1987	155	6.624886117149155
666	1	f	0	2	1987	155	4.317824424320631
681	4	f	0	15	1987	155	5.597008497742885
690	3	m	1	14	1987	155	5.364062737318715
701	2	m	0	15	1987	155	5.8650413936217145
719	4	f	0	16	1987	155	5.106144848455368
720	7	f	2	3	1987	155	7.465573468144639
723	4	f	0	2	1987	155	5.6408355859604065
732	6	f	2	7	1987	155	6.601019557287598
737	2	m	0	8	1987	155	4.708978866983994
742	4	f	2	19	1987	155	NA
747	6	m	0	16	1987	155	6.732646587790483
750	4	f	1	15	1987	155	6.639671149430207
751	2	m	1	20	1987	155	6.254199334564669
754	2	f	2	13	1987	155	NA
759	1	f	2	16	1987	155	5.736454118532185
762	2	m	0	7	1987	155	4.306513512465833
764	6	f	1	20	1987	155	5.929018543654298
788	7	f	2	19	1987	155	6.14128377219006
793	0	f	0	18	1987	155	3.5637940603955256
802	7	m	0	14	1987	155	7.307844827413016
814	5	m	2	7	1987	155	6.3166777006602555
821	6	f	2	16	1987	155	6.587517460617414
833	6	m	0	20	1987	155	7.176450957971897
840	0	m	1	8	1987	155	3.531312431631696
846	1	m	2	12	1987	155	4.735250026008531
850	5	m	0	1	1987	155	NA
851	2	f	0	14	1987	155	5.008891139726993
864	4	m	0	10	1987	155	NA
867	1	f	2	11	1987	155	4.468176457696628
869	0	f	1	5	1987	155	4.2381052842091504
882	5	f	0	1	1987	155	7.285882210010509
883	3	f	0	14	1987	155	6.348816630702846
887	6	m	1	7	1987	155	7.869081353588229
895	7	f	2	14	1987	155	7.9793498474350315
1	0	m	2	14	1988	159	4.397782768877469
2	2	f	0	3	1988	159	6.283118458684206
7	0	m	2	9	1988	159	3.7701073026317564
17	5	f	0	10	1988	159	6.652421452087833
22	1	f	0	6	1988	159	4.416962366585301
25	8	m	2	17	1988	159	8.92178119653439
28	1	m	0	18	1988	159	5.057305576957539
30	2	m	1	6	1988	159	5.238354821476904
40	5	f	2	7	1988	159	6.419179842377032
42	2	f	1	7	1988	159	4.182452175032997
46	3	m	0	15	1988	159	5.836605388098251
47	5	f	2	9	1988	159	5.708277342637877
58	7	m	0	17	1988	159	7.563665037982964
60	7	m	0	10	1988	159	7.004721498537222
61	1	f	2	7	1988	159	4.12417571956148
71	3	f	0	10	1988	159	4.102022140720454
73	1	m	2	6	1988	159	4.431244167954555
78	6	f	0	18	1988	159	7.691367093161734
84	1	m	2	16	1988	159	4.4662845786243155
94	8	f	1	13	1988	159	8.534915463374844
98	7	m	0	6	1988	159	7.465130377110341
99	5	m	2	8	1988	159	7.021008468586334
100	0	f	1	8	1988	159	5.0670241170698045
104	4	f	0	4	1988	159	6.007544606202676
113	3	f	0	1	1988	159	5.8243154034867475
116	2	m	2	9	1988	159	4.8035037894060055
119	3	m	1	6	1988	159	5.384981342156654
120	6	m	0	11	1988	159	7.372729896861636
125	6	f	1	14	1988	159	7.169075418206067
130	2	m	0	2	1988	159	5.982887399006073
132	4	m	0	8	1988	159	5.3451009607832765
135	0	f	2	2	1988	159	3.3323286241222454
136	4	f	1	13	1988	159	6.1551235521976055
137	2	f	0	6	1988	159	4.49834071437605
144	3	m	0	2	1988	159	6.560137297595989
151	6	f	1	9	1988	159	5.6449868266612855
157	8	m	2	19	1988	159	7.3583515681033616
162	6	f	0	4	1988	159	5.695601749870561
166	3	m	2	2	1988	159	4.916971306758601
184	0	m	0	11	1988	159	NA
189	6	f	0	3	1988	159	6.286603269924831
195	3	m	1	19	1988	159	5.133270869720638
202	3	f	1	15	1988	159	4.65822766862371
204	5	m	1	20	1988	159	6.048846485484998
212	7	m	2	14	1988	159	6.827477184139983
214	0	f	0	9	1988	159	4.8687158860678945
221	6	m	0	11	1988	159	7.6993177517912095
226	3	f	2	1	1988	159	6.735486369690964
231	4	f	0	11	1988	159	5.311045913188412
232	4	m	0	16	1988	159	NA
243	3	f	1	13	1988	159	5.417035197825582
247	0	m	0	13	1988	159	4.317652738582083
249	3	f	2	18	1988	159	5.2344416366917415
251	2	m	0	6	1988	159	5.389170803202352
252	3	m	2	4	1988	159	6.134518069596023
256	0	m	1	20	1988	159	4.929709299160787
258	4	f	0	20	1988	159	5.8374851472138
268	5	f	1	10	1988	159	5.55682774554385
271	5	f	1	16	1988	159	5.95959116485498
274	3	f	0	4	1988	159	4.985764096496642
282	4	m	1	10	1988	159	6.670186846302452
285	1	m	1	5	1988	159	4.871831038921063
286	5	m	0	2	1988	159	6.719188241676385
287	0	f	0	1	1988	159	3.531364628035007
294	4	f	2	12	1988	159	5.30253059275495
296	2	m	1	2	1988	159	4.432004942443787
301	6	f	0	12	1988	159	5.48396288469107
304	3	f	0	17	1988	159	5.184708000093521
305	3	m	1	5	1988	159	5.124781345140634
307	4	m	0	4	1988	159	5.291601434614903
311	8	f	2	9	1988	159	8.374749253921374
318	5	f	0	19	1988	159	NA
319	2	f	0	16	1988	159	5.139817337698771
323	7	f	1	14	1988	159	7.632294979430164
325	1	f	2	5	1988	159	4.084588096024761
326	8	m	1	18	1988	159	7.991999460009108
338	2	m	1	10	1988	159	NA
349	7	m	1	17	1988	159	7.131009633048893
351	6	f	2	16	1988	159	6.860712654593015
357	7	f	2	13	1988	159	5.866550713637721
366	4	f	0	19	1988	159	5.96629851166114
372	5	f	2	19	1988	159	6.467991496927936
379	4	m	0	18	1988	159	NA
380	1	f	2	2	1988	159	3.7953084496043785
387	0	f	0	1	1988	159	3.959554408127321
396	3	m	0	7	1988	159	5.111912519677852
398	2	m	2	3	1988	159	5.2468414064326945
406	8	m	1	11	1988	159	NA
410	5	m	1	12	1988	159	6.948710290827653
411	2	f	1	20	1988	159	4.622177214103444
413	4	f	0	19	1988	159	5.501058642503004
415	0	m	0	19	1988	159	5.141347985158672
426	2	m	2	9	1988	159	6.24505435887107
427	4	m	2	17	1988	159	6.0351080611180175
429	4	f	0	13	1988	159	5.456832588944682
433	6	m	2	20	1988	159	6.798416103207588
434	2	f	2	19	1988	159	5.7705438511851295
438	6	f	1	14	1988	159	NA
452	4	m	2	9	1988	159	5.4468249875199435
455	1	f	1	6	1988	159	NA
458	4	f	1	12	1988	159	5.7369182649879455
464	6	f	0	19	1988	159	NA
473	5	m	0	3	1988	159	7.60299239728062
478	0	m	1	4	1988	159	3.1469269462947396
481	3	f	0	10	1988	159	5.910077853842961
487	1	m	0	15	1988	159	6.077174955018517
489	1	f	0	6	1988	159	4.032142350158309
500	2	m	2	13	1988	159	5.513328192035048
510	0	f	0	18	1988	159	3.822061705445517
511	0	f	0	10	1988	159	4.434597199903013
516	4	f	1	6	1988	159	5.346673341315283
522	6	m	0	11	1988	159	5.941540819137252
523	4	m	1	20	1988	159	5.56304469301914
528	2	f	2	12	1988	159	5.424875395520919
545	4	m	1	9	1988	159	6.880936874335809
549	8	f	2	11	1988	159	8.392128852649448
551	6	f	1	13	1988	159	6.9159269326931945
556	3	m	0	15	1988	159	6.58915034211481
569	5	m	2	13	1988	159	8.19825701281441
572	3	m	0	2	1988	159	NA
575	8	m	2	6	1988	159	8.239230206911868
588	8	f	1	5	1988	159	7.099281714484154
589	8	f	0	17	1988	159	7.3984595890800815
590	2	m	1	10	1988	159	5.822077062802182
598	6	f	1	7	1988	159	5.767649772759961
601	1	f	2	10	1988	159	5.096420164060292
619	2	m	2	8	1988	159	4.583522666900567
625	7	m	1	17	1988	159	NA
628	8	m	2	13	1988	159	8.54943424696087
635	2	m	1	9	1988	159	5.4048226119497915
636	2	f	1	16	1988	159	5.087627542805649
637	7	f	1	15	1988	159	6.4267014598717696
648	1	m	2	3	1988	159	3.4397715001268816
649	6	m	1	16	1988	159	7.469791775226673
656	2	m	1	8	1988	159	5.986116185910299
659	6	m	2	7	1988	159	7.41134360546536
666	2	f	1	4	1988	159	4.993861995844737
681	5	f	2	9	1988	159	5.864836975780652
701	3	m	1	9	1988	159	6.351125609405993
717	0	f	0	6	1988	159	3.4780113274732636
719	5	f	2	11	1988	159	5.708159252940878
720	8	f	1	7	1988	159	7.683429961372113
723	5	f	1	20	1988	159	6.111312195392909
732	7	f	0	7	1988	159	6.58052945558438
737	3	m	2	17	1988	159	4.916993779834333
742	5	f	0	1	1988	159	6.094105636405762
747	7	m	0	9	1988	159	7.936131765265336
750	5	f	0	18	1988	159	6.116670590437111
751	3	m	1	2	1988	159	6.491609334219806
754	3	f	0	7	1988	159	NA
759	2	f	1	17	1988	159	5.531076251057641
762	3	m	2	9	1988	159	4.557168156916962
764	7	f	0	19	1988	159	5.833255795313092
788	8	f	2	6	1988	159	6.226908306163735
813	0	f	0	15	1988	159	3.7708081705291874
814	6	m	2	4	1988	159	6.43533088040795
821	7	f	0	6	1988	159	7.173560242962417
833	7	m	1	2	1988	159	NA
840	1	m	1	8	1988	159	4.017471470065962
846	2	m	0	5	1988	159	5.214068766233652
850	6	m	2	5	1988	159	6.480556643987428
851	3	f	0	15	1988	159	5.11580630657265
864	5	m	0	15	1988	159	NA
867	2	f	1	5	1988	159	4.466029407966058
869	1	f	0	2	1988	159	4.625160089332776
883	4	f	2	19	1988	159	6.4666881799117215
887	7	m	1	4	1988	159	NA
895	8	f	0	5	1988	159	NA
1	1	m	0	6	1989	155	5.462855998567205
2	3	f	2	11	1989	155	7.142773428507103
7	1	m	0	13	1989	155	4.4532208753579585
13	0	m	2	9	1989	155	4.5753493116277415
17	6	f	1	15	1989	155	7.059425357096917
22	2	f	1	10	1989	155	5.244826004127498
25	9	m	0	18	1989	155	9.872869421009923
28	2	m	1	14	1989	155	NA
30	3	m	1	9	1989	155	5.944900145789091
40	6	f	1	2	1989	155	8.100913060117918
42	3	f	2	9	1989	155	4.988358790949347
46	4	m	2	18	1989	155	6.955325338494688
47	6	f	1	16	1989	155	NA
58	8	m	0	1	1989	155	8.670872049860673
60	8	m	1	2	1989	155	7.420072178515109
61	2	f	2	15	1989	155	4.835205647285497
71	4	f	2	16	1989	155	5.137009539618528
73	2	m	0	15	1989	155	5.3952793498931415
78	7	f	0	20	1989	155	8.85044262277335
84	2	m	2	13	1989	155	5.5029156851638374
94	9	f	0	13	1989	155	9.388640820834443
98	8	m	0	18	1989	155	8.527486147832624
99	6	m	1	3	1989	155	7.886570281651531
100	1	f	0	8	1989	155	6.158299565197982
104	5	f	1	19	1989	155	7.053591812466722
113	4	f	0	2	1989	155	NA
116	3	m	2	2	1989	155	5.757016821732593
119	4	m	2	9	1989	155	6.208983794303995
120	7	m	2	11	1989	155	7.907562882341741
125	7	f	1	2	1989	155	7.975232046707039
130	3	m	2	12	1989	155	6.69930883918127
132	5	m	1	12	1989	155	5.850222696387924
135	1	f	2	6	1989	155	4.565041733525378
136	5	f	2	4	1989	155	6.934165868575715
137	3	f	1	18	1989	155	5.30084354964037
144	4	m	1	14	1989	155	6.963415480233295
151	7	f	0	8	1989	155	7.0478252494815266
157	9	m	1	14	1989	155	8.321991136522856
162	7	f	0	7	1989	155	6.407136537315408
166	4	m	0	18	1989	155	5.99364239053659
184	1	m	1	19	1989	155	6.003457587665832
195	4	m	2	20	1989	155	NA
202	4	f	1	3	1989	155	5.880957887731089
204	6	m	0	18	1989	155	7.420454592194658
212	8	m	1	16	1989	155	7.811818484278565
214	1	f	1	1	1989	155	6.0069696643828205
226	4	f	1	15	1989	155	8.062528572742295
231	5	f	0	5	1989	155	6.039039700381062
232	5	m	1	5	1989	155	7.888955211897582
243	4	f	1	10	1989	155	5.937708983555609
247	1	m	2	5	1989	155	5.54287795085179
249	4	f	0	18	1989	155	NA
251	3	m	0	13	1989	155	6.682739395510638
252	4	m	0	6	1989	155	7.381497057370726
256	1	m	1	9	1989	155	NA
258	5	f	2	14	1989	155	6.382109304671639
268	6	f	1	2	1989	155	6.149553776118707
271	6	f	2	8	1989	155	6.927963892521924
274	4	f	0	19	1989	155	NA
282	5	m	1	12	1989	155	7.7399638040068535
285	2	m	1	1	1989	155	5.221957905385053
286	6	m	1	10	1989	155	7.504211467372406
287	1	f	2	5	1989	155	4.508302844828632
294	5	f	2	8	1989	155	NA
296	3	m	1	11	1989	155	5.0408420885116785
301	7	f	0	15	1989	155	6.739250055354538
304	4	f	2	12	1989	155	6.459433857849343
305	4	m	1	11	1989	155	6.1458300621946185
307	5	m	0	16	1989	155	6.3432224439217535
309	0	m	2	18	1989	155	5.112044874582747
311	9	f	2	8	1989	155	9.173033950941385
318	6	f	1	20	1989	155	7.16911194594736
319	3	f	0	6	1989	155	6.164403908247451
323	8	f	1	1	1989	155	8.574493574238744
325	2	f	0	12	1989	155	NA
326	9	m	1	11	1989	155	8.296369321662771
338	3	m	1	9	1989	155	NA
349	8	m	2	19	1989	155	7.615826853919277
351	7	f	0	17	1989	155	7.600371193433556
357	8	f	1	1	1989	155	6.095936998205899
366	5	f	1	16	1989	155	6.636496047168099
372	6	f	1	17	1989	155	7.003695938630304
373	0	f	1	19	1989	155	NA
379	5	m	1	15	1989	155	7.725438055753501
380	2	f	2	12	1989	155	4.577589178224879
387	1	f	0	11	1989	155	5.25666301227932
394	0	m	1	14	1989	155	3.8006087657985987
396	4	m	1	2	1989	155	NA
398	3	m	1	19	1989	155	6.325681016114014
410	6	m	0	9	1989	155	8.075528585839184
411	3	f	1	16	1989	155	6.091829595404202
413	5	f	0	19	1989	155	6.56033888583253
415	1	m	0	3	1989	155	5.889295675793096
426	3	m	2	4	1989	155	6.7106345589621625
427	5	m	0	6	1989	155	6.446289791972825
429	5	f	0	20	1989	155	6.75516121472981
433	7	m	2	20	1989	155	7.291874950518207
434	3	f	0	17	1989	155	6.784185876063327
438	7	f	0	2	1989	155	8.127828347841328
452	5	m	1	5	1989	155	5.834181685322631
455	2	f	1	5	1989	155	5.60667855904122
458	5	f	2	1	1989	155	6.11909973441785
461	0	f	0	12	1989	155	NA
464	7	f	1	19	1989	155	7.97602558070933
473	6	m	1	18	1989	155	8.321060237497978
478	1	m	1	3	1989	155	4.155475324826537
481	4	f	0	17	1989	155	7.2210597163866135
487	2	m	1	17	1989	155	7.0187237779078755
489	2	f	1	19	1989	155	5.263637134493842
500	3	m	1	3	1989	155	6.942414085250267
510	1	f	0	2	1989	155	4.597405063482124
511	1	f	2	8	1989	155	NA
516	5	f	2	9	1989	155	6.034907494537694
522	7	m	0	3	1989	155	7.050750433936213
523	5	m	0	14	1989	155	6.48586027425302
528	3	f	2	12	1989	155	6.238870017177421
545	5	m	2	15	1989	155	NA
549	9	f	1	7	1989	155	8.993919773266583
551	7	f	0	15	1989	155	NA
553	0	f	1	19	1989	155	4.04158617977618
556	4	m	1	7	1989	155	7.529031868466321
564	0	f	0	15	1989	155	4.294636201111876
566	0	m	2	6	1989	155	5.173639037722144
569	6	m	1	3	1989	155	8.538760118879457
572	4	m	1	4	1989	155	7.419798779471698
573	0	m	1	18	1989	155	4.52382001799585
583	0	f	1	18	1989	155	3.2691146235816584
588	9	f	1	16	1989	155	8.194544163772942
589	9	f	2	10	1989	155	8.188310244302507
598	7	f	1	9	1989	155	6.256146897718701
601	2	f	1	17	1989	155	5.511800917880788
619	3	m	1	11	1989	155	5.4042092945809665
622	0	m	2	3	1989	155	3.371078747157744
625	8	m	0	11	1989	155	7.424759977250838
628	9	m	0	13	1989	155	9.543559864611238
635	3	m	0	20	1989	155	6.239956238995097
636	3	f	1	18	1989	155	5.872272097758997
637	8	f	0	20	1989	155	7.6059742917683435
648	2	m	0	20	1989	155	4.525097397509568
649	7	m	1	10	1989	155	8.784215688235003
656	3	m	1	19	1989	155	NA
659	7	m	2	16	1989	155	NA
666	3	f	1	15	1989	155	NA
677	0	f	1	1	1989	155	5.048411183056816
678	0	f	2	9	1989	155	5.495970307168648
681	6	f	0	17	1989	155	6.9037032078138205
701	4	m	1	17	1989	155	6.839177560698295
704	0	m	1	8	1989	155	3.525314755891369
712	0	f	2	12	1989	155	3.5070772031570048
717	1	f	0	18	1989	155	4.5041389933805815
719	6	f	1	16	1989	155	6.312845306799995
720	9	f	0	20	1989	155	8.778826602733211
723	6	f	2	14	1989	155	6.5829348980741225
732	8	f	0	11	1989	155	7.7788025184374305
737	4	m	2	1	1989	155	6.375400336324662
742	6	f	1	8	1989	155	7.000369911435653
747	8	m	0	11	1989	155	8.188285787061291
750	6	f	1	7	1989	155	7.352924128857288
751	4	m	1	7	1989	155	7.235957548756437
754	4	f	2	1	1989	155	7.410967041930996
762	4	m	2	2	1989	155	5.153814652930757
764	8	f	1	4	1989	155	6.767505991697957
776	0	m	2	5	1989	155	3.6890786243160827
779	0	f	2	8	1989	155	3.8037134398644135
788	9	f	1	16	1989	155	7.366541960515722
813	1	f	1	5	1989	155	4.65969810475515
814	7	m	2	14	1989	155	6.797617545457228
833	8	m	2	5	1989	155	8.537350138898313
840	2	m	1	3	1989	155	5.1518748962371275
846	3	m	2	10	1989	155	6.251231373191341
850	7	m	1	14	1989	155	NA
851	4	f	2	7	1989	155	6.279345544522695
864	6	m	1	15	1989	155	7.988387827774324
867	3	f	2	18	1989	155	5.481720893634269
869	2	f	2	5	1989	155	5.42007145839355
883	5	f	1	2	1989	155	7.762078007564445
887	8	m	0	2	1989	155	9.411765768644202
895	9	f	1	7	1989	155	9.416709119892783
1	2	m	2	18	1990	178	5.663251874404207
2	4	f	2	15	1990	178	7.151565835299409
7	2	m	2	16	1990	178	NA
14	0	m	2	14	1990	178	4.99287494799322
16	0	m	2	17	1990	178	4.428662228891036
17	7	f	2	5	1990	178	7.2733858653918615
22	3	f	0	14	1990	178	5.198925570346368
25	10	m	0	17	1990	178	9.71491436800329
28	3	m	0	7	1990	178	5.5541977404265594
30	4	m	2	20	1990	178	NA
31	0	f	2	16	1990	178	3.714312308860536
40	7	f	2	17	1990	178	7.319902918017689
42	4	f	0	8	1990	178	NA
46	5	m	0	1	1990	178	6.979477376474161
47	7	f	1	3	1990	178	6.410600760460146
60	9	m	0	9	1990	178	8.207835465137759
61	3	f	2	11	1990	178	NA
71	5	f	1	14	1990	178	4.7590228366674205
73	3	m	1	7	1990	178	5.729471919500725
78	8	f	1	17	1990	178	8.362121362229365
84	3	m	1	8	1990	178	5.412517770975846
94	10	f	0	19	1990	178	NA
98	9	m	0	1	1990	178	8.316032374112684
99	7	m	2	14	1990	178	7.6231375379444675
100	2	f	0	7	1990	178	5.608971558036229
104	6	f	0	9	1990	178	6.375872534479667
116	4	m	0	15	1990	178	5.609632763008822
119	5	m	2	15	1990	178	6.188153478444091
120	8	m	1	18	1990	178	7.966455243812732
125	8	f	2	13	1990	178	7.889409741151113
130	4	m	2	1	1990	178	6.843132485960243
135	2	f	2	20	1990	178	4.336216516346121
136	6	f	1	14	1990	178	6.8592056186827435
137	4	f	2	12	1990	178	4.985477374301791
144	5	m	0	18	1990	178	7.577760406144162
157	10	m	2	13	1990	178	8.562402891245403
162	8	f	1	19	1990	178	5.832100370689955
166	5	m	0	2	1990	178	5.724921934136494
184	2	m	2	6	1990	178	5.562262619270495
195	5	m	2	5	1990	178	5.927239014610319
202	5	f	0	13	1990	178	5.780067678453855
204	7	m	2	8	1990	178	6.967893852037383
212	9	m	2	20	1990	178	8.23803292069361
214	2	f	1	16	1990	178	5.8683528187074945
226	5	f	2	8	1990	178	7.167929563928342
232	6	m	1	13	1990	178	7.520524654787085
243	5	f	2	2	1990	178	6.298045490767703
247	2	m	1	8	1990	178	5.221711471654344
249	5	f	2	19	1990	178	5.855986513058757
251	4	m	2	11	1990	178	5.645694690247353
252	5	m	2	14	1990	178	7.519421643160189
256	2	m	1	5	1990	178	5.541050605298348
257	0	f	2	7	1990	178	3.7200345774167256
258	6	f	1	14	1990	178	6.970266985768271
268	7	f	0	17	1990	178	6.451488457913107
271	7	f	1	1	1990	178	6.837785780723077
272	0	f	1	18	1990	178	4.3654810860892175
274	5	f	1	10	1990	178	NA
282	6	m	0	16	1990	178	7.586951249225424
285	3	m	1	11	1990	178	5.260483818162526
286	7	m	2	7	1990	178	6.800745765235904
287	2	f	1	19	1990	178	4.2465316482104685
294	6	f	1	14	1990	178	5.831264592130507
296	4	m	2	1	1990	178	NA
301	8	f	0	17	1990	178	NA
304	5	f	0	10	1990	178	5.852261356931691
305	5	m	1	2	1990	178	NA
309	1	m	0	16	1990	178	5.038747819511968
311	10	f	0	13	1990	178	9.6582473017567
318	7	f	2	3	1990	178	7.373815332483811
319	4	f	2	6	1990	178	5.677020189542022
323	9	f	0	2	1990	178	8.194927827163678
325	3	f	1	18	1990	178	4.889368466073876
326	10	m	2	8	1990	178	8.251138658485974
338	4	m	1	8	1990	178	6.598520333526292
349	9	m	1	18	1990	178	7.991301313614281
351	8	f	0	8	1990	178	7.299427077248636
357	9	f	2	5	1990	178	6.77696010849975
363	0	f	0	17	1990	178	3.4149126386371615
366	6	f	2	20	1990	178	6.476888553609239
372	7	f	0	8	1990	178	6.982992063411836
373	1	f	2	18	1990	178	4.971159289002578
379	6	m	1	12	1990	178	7.0145328656924875
380	3	f	0	5	1990	178	NA
387	2	f	1	16	1990	178	4.446896376357018
394	1	m	1	14	1990	178	3.9010344376648325
396	5	m	0	10	1990	178	6.303800769553718
398	4	m	0	1	1990	178	6.174955654073908
408	0	f	1	14	1990	178	3.2830562004904964
410	7	m	0	1	1990	178	8.087902292280962
411	4	f	2	6	1990	178	5.395922393316929
413	6	f	0	13	1990	178	5.919574271173283
415	2	m	1	11	1990	178	5.850701620437923
426	4	m	2	12	1990	178	7.033351701456306
433	8	m	1	3	1990	178	7.3808007208063655
434	4	f	1	6	1990	178	6.046179374316251
438	8	f	0	20	1990	178	7.794862128894049
443	0	f	1	15	1990	178	NA
452	6	m	0	16	1990	178	6.384424200000176
455	3	f	2	20	1990	178	5.6105447975556135
461	1	f	1	18	1990	178	3.7151433705910266
464	8	f	0	10	1990	178	7.373999348227556
473	7	m	2	9	1990	178	8.118248335127179
478	2	m	0	5	1990	178	4.26133480288369
